ARTICLE_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,PUBLISH_DATE,VIEWS_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT
350759393494,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Guys Axe signature you’re my all-time favourite! Thanks @axeangelsclub for helping me make it to #Febthe15th,http://twitter.com/SmilingTwwitter/statuses/566856647964782593,TWITTER,Feb 15 2015 07:08 AM,389037,369,185,0,837,1,14,55987,2780,30931,Positive
350759390112,TWEET FROM: SHREY_RCBIAN,SHREY_RCBIAN,Unbelievable #Febthe15th I’m so excited for this one! Don’t fade away.. @axeangelsclub http://t.co/FUKgl3BYqf,http://twitter.com/shrey_RCBian/statuses/566856637034823680,TWITTER,Feb 15 2015 07:08 AM,681003,676,234,7,586,4,0,62072,26716,34777,Neutral
350759350695,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Excited for tonight’s dinner date at CPK with my darling! Couldn’t have been possible without the axe signature #Febthe15th @axeangelsclub,http://twitter.com/SmilingTwwitter/statuses/566856598140641282,TWITTER,Feb 15 2015 07:08 AM,424806,376,209,7,775,1,9,81165,35141,30931,Neutral
350759342275,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Did your impression last enough? It’s time you prove it to @axeangelsclub with #Febthe15th. http://t.co/pL9gEbXEyv,http://twitter.com/SmilingTwwitter/statuses/566856569556439040,TWITTER,Feb 15 2015 07:08 AM,1089560,485,257,3,742,1,11,10647,27915,30929,Positive
350759307042,TWEET FROM: ASHOK_UPPULURI,ASHOK_UPPULURI,Unbelievable #Febthe15th I'm so energized for this one! Don't blur away.. @axeangelsclub,http://twitter.com/Ashok_Uppuluri/statuses/566856527722463234,TWITTER,Feb 15 2015 07:08 AM,471719,338,264,10,531,4,2,78920,24027,19232,Negative
350759242242,TWEET FROM: AJAYYADAV7383,AJAYYADAV7383,Let the axe signature perfume work its magic again! Participate & win #Febthe15th @axeangelsclub,http://twitter.com/ajayyadav7383/statuses/566856447170859010,TWITTER,Feb 15 2015 07:08 AM,350548,534,186,1,848,2,5,26315,22985,46167,Neutral
350931672384,"Re: Hello, I Am Here To Service You",ENIGMASEVEN,Quote: just seeing the way you talked about maokai a month ago makes me disbelieve you can do diamond +... What did I say? 'n' Maokey is a dumbass tree. Only like 1 hero other than Sion (who is trash and inviable now) has an Axe.. You can't fuckin' cut a tree down with Riven's broken sord lmao.,http://forums.d2jsp.org/topic.php?t=72238646&f=133#p486604220,Forum Replies,Feb 15 2015 07:08 AM,1055672,758,264,10,678,0,6,53388,27807,0,Neutral
350759224928,TWEET FROM: MAINIMANISH,MAINIMANISH,thanks  @axeangelsclub for bringing the amazing champaign  #Febthe15th http://t.co/wFI0Tjxqzm  lucky to be part of it.,http://twitter.com/mainimanish/statuses/566856427445039105,TWITTER,Feb 15 2015 07:07 AM,427210,799,197,2,789,4,9,38543,12769,53173,Negative
350759205269,TWEET FROM: AJAYYADAV7383,AJAYYADAV7383,Catching up with her tonight. Now I know I’ve finally made an impression! #Febthe15th @axeangelsclub,http://twitter.com/ajayyadav7383/statuses/566856405785661440,TWITTER,Feb 15 2015 07:07 AM,442041,577,269,6,724,5,8,27944,28243,46166,Positive
350759192685,TWEET FROM: SHREY_RCBIAN,SHREY_RCBIAN,Excited for tonight’s dinner date at CPK with my darling! Couldn’t have been possible without the axe signature #Febthe15th @axeangelsclub,http://twitter.com/shrey_RCBian/statuses/566856386936459264,TWITTER,Feb 15 2015 07:07 AM,947682,686,188,9,756,4,6,2802,16391,34772,Neutral
350759186693,TWEET FROM: UJWALADIGA,UJWALADIGA,Thinking of meeting her again? Leave an impression. Be a part of @axeangelsclub & participate in #Febthe15th.,http://twitter.com/UjwalAdiga/statuses/566856362131345408,TWITTER,Feb 15 2015 07:07 AM,264895,320,193,8,864,4,9,24647,38155,77121,Neutral
350759138570,TWEET FROM: KSHIVENDU,KSHIVENDU,#Febthe15th I know your Vday was amazing. But it could be more with @axeangelsclub . Participate now,http://twitter.com/KShivendu/statuses/566856312328179718,TWITTER,Feb 15 2015 07:07 AM,1245007,772,189,6,799,5,11,47547,14731,38137,Negative
350759125263,TWEET FROM: DEEPUD_84,DEEPUD_84,"RT @promisingace @DeepuD_84 yes bro,thats why I am exploring AXE Signature range of perfumes ,what about you?? :)  @axeangelsclub #FebThe15th",http://twitter.com/DeepuD_84/statuses/566856288894599168,TWITTER,Feb 15 2015 07:07 AM,187326,660,172,6,827,4,1,1310,25604,43551,Neutral
350759126325,TWEET FROM: ANISHWEBERING,ANISHWEBERING,@shaleensomani The signature perfume by axe made her engrossed! @axeangelsclub #Febthe15th here I come!,http://twitter.com/Anishwebering/statuses/566856285836947457,TWITTER,Feb 15 2015 07:07 AM,1085434,796,153,4,784,0,3,32066,32306,25334,Negative
350759113106,TWEET FROM: SUNNYSAUBHAGYA,SUNNYSAUBHAGYA,"I thought so, the axe signature magic did it again, proud to have made it to #Febthe15th thanks @axeangelsclub",http://twitter.com/sunnysaubhagya/statuses/566856254450982915,TWITTER,Feb 15 2015 07:07 AM,193460,541,151,9,528,0,1,78489,38816,71869,Negative
350759084330,TWEET FROM: AJAYYADAV7383,AJAYYADAV7383,I couldn’t have done it without axe signature range of body perfumes! Made it to  #Febthe15th @axeangelsclub,http://twitter.com/ajayyadav7383/statuses/566856231617175552,TWITTER,Feb 15 2015 07:07 AM,559252,474,172,6,598,4,10,90630,15113,46161,Negative
350759068645,TWEET FROM: KP_85,KP_85,Hell yeah! I knew axe signature would work like magic. Made it to #Febthe15th thank you @axeangelsclub!,http://twitter.com/kp_85/statuses/566856208141656064,TWITTER,Feb 15 2015 07:07 AM,844385,692,292,2,564,3,2,49070,36251,49609,Neutral
350759030239,TWEET FROM: _DEEPAKAGARWAL,_DEEPAKAGARWAL,"@axeangelsclub Catching up with her tonight at The Zen, park tonight :D Now I know I’ve finally made an impression! #Febthe15th  Thank youu!",http://twitter.com/_deepakagarwal/statuses/566856180664770561,TWITTER,Feb 15 2015 07:06 AM,138606,773,234,0,826,4,11,7783,5447,34382,Positive
350759020578,TWEET FROM: AJAYYADAV7383,AJAYYADAV7383,Axe signature your my go to perfume now! Thanks @axeangelsclub for helping me make it  to #FebThe15th,http://twitter.com/ajayyadav7383/statuses/566856169944141824,TWITTER,Feb 15 2015 07:06 AM,739574,791,157,8,519,0,14,35829,28676,46159,Neutral
350759020267,TWEET FROM: UJWALADIGA,UJWALADIGA,Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/1xIDirSHCW,http://twitter.com/UjwalAdiga/statuses/566856169935757312,TWITTER,Feb 15 2015 07:06 AM,947431,751,157,7,792,4,5,39713,27792,77119,Negative
350759069892,TWEET FROM: SANDEIEPCHANDA,SANDEIEPCHANDA,@namitahanda Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/fjy7WUq5wH,http://twitter.com/sandeiepchanda/statuses/566856159311585280,TWITTER,Feb 15 2015 07:06 AM,686062,595,158,3,888,1,5,11561,20519,100648,Positive
350759054924,TWEET FROM: KHAN_SUBHENDU,KHAN_SUBHENDU,Axe signature you’re my all-time favourite! Thanks @axeangelsclub for helping me make it to #Febthe15th,http://twitter.com/khan_subhendu/statuses/566856158577586176,TWITTER,Feb 15 2015 07:06 AM,942846,644,253,3,890,3,9,48242,40190,31862,Neutral
350758983455,TWEET FROM: MAGICIANBOBO,MAGICIANBOBO,@iamkaranwadhera Did your impression last enough? It’s time you prove it to @axeangelsclub with #Febthe15th  http://t.co/xgla2I6AS3,http://twitter.com/MagicianBoBo/statuses/566856111530057730,TWITTER,Feb 15 2015 07:06 AM,821044,575,220,5,689,2,15,41592,33566,72983,Negative
350758964161,TWEET FROM: MAGICIANBOBO,MAGICIANBOBO,@Atheist_Krishna Did your impression last enough? It’s time you prove it to @axeangelsclub with #Febthe15th  http://t.co/xgla2I6AS3,http://twitter.com/MagicianBoBo/statuses/566856091212869632,TWITTER,Feb 15 2015 07:06 AM,801619,413,179,1,819,5,15,4700,37784,72982,Neutral
350758944509,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,"Catching up with her tonigh at The Zen, park tonight. Now I know I’ve finally made an impression! #Febthe15th @axeangelsclub",http://twitter.com/SmilingTwwitter/statuses/566856091972014080,TWITTER,Feb 15 2015 07:06 AM,1369280,791,202,3,947,1,11,57753,28102,30922,Negative
350758937799,TWEET FROM: SANDEIEPCHANDA,SANDEIEPCHANDA,@vinaylohia82 Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/fjy7WUq5wH,http://twitter.com/sandeiepchanda/statuses/566856077572968448,TWITTER,Feb 15 2015 07:06 AM,458774,709,171,10,563,4,2,21301,16221,100647,Negative
350758920392,TWEET FROM: SHREY_RCBIAN,SHREY_RCBIAN,#Febthe15th It really worked. Axe signature perfume made her awestruck @axeangelsclub,http://twitter.com/shrey_RCBian/statuses/566856058938081280,TWITTER,Feb 15 2015 07:06 AM,234967,313,175,4,507,3,13,73095,39140,34769,Neutral
350758907493,TWEET FROM: UJWALADIGA,UJWALADIGA,Left an unforgettable impression on her yesterday? @axeangelsclub has an all new day to celebrate your signature style on #Febthe15th,http://twitter.com/UjwalAdiga/statuses/566856047449489409,TWITTER,Feb 15 2015 07:06 AM,871236,513,207,0,734,0,15,19568,18357,77116,Positive
350758905081,TWEET FROM: VINAYLOHIA82,VINAYLOHIA82,The signature perfume by axe left her wanting for more! @axeangelsclub #Febthe15th here I come,http://twitter.com/vinaylohia82/statuses/566856035852230658,TWITTER,Feb 15 2015 07:06 AM,638605,766,298,5,985,1,5,20516,33416,102677,Neutral
350758904496,TWEET FROM: FOSSILISEDROY,FOSSILISEDROY,Last night The signature perfume by axe left her wanting for more! @axeangelsclub #Febthe15th here I come! http://t.co/2yABwoqBXE,http://twitter.com/FossilisedRoy/statuses/566856030571610113,TWITTER,Feb 15 2015 07:06 AM,266309,490,152,5,575,1,11,4652,13738,58374,Negative
350758880407,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Thinking of meeting her again? Leave an impression. Be a part of @axeangelsclub & participate in #Febthe15th.,http://twitter.com/SmilingTwwitter/statuses/566856021587398656,TWITTER,Feb 15 2015 07:06 AM,814917,674,218,9,894,3,2,10823,33226,30921,Neutral
350758820897,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Hell yeah! I knew axe signature would work like magic. Made it to #Febthe15th thank you @axeangelsclub!,http://twitter.com/SmilingTwwitter/statuses/566855936694681600,TWITTER,Feb 15 2015 07:06 AM,648729,513,166,8,817,4,3,56314,3987,30919,Neutral
350758810040,TWEET FROM: AJAYYADAV7383,AJAYYADAV7383,Let the axe signature perfume work its magic again! Participate & win #Febthe15th  @axeangelsclub,http://twitter.com/ajayyadav7383/statuses/566855925432983552,TWITTER,Feb 15 2015 07:05 AM,925821,569,284,6,534,1,11,47917,28386,46152,Neutral
350758758344,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,"I thought so, the axe signature magic did it again, proud to have made it to #Febthe15th thanks @axeangelsclub",http://twitter.com/SmilingTwwitter/statuses/566855860190597120,TWITTER,Feb 15 2015 07:05 AM,1190914,758,162,8,524,0,3,14510,30493,30917,Positive
350758757444,TWEET FROM: CHIRAGG14,CHIRAGG14,Let the axe signature perfume work its magic again! Participate & win #Febthe15th @axeangelsclub,http://twitter.com/ChiragG14/statuses/566855857254592512,TWITTER,Feb 15 2015 07:05 AM,656180,488,200,2,905,5,0,23690,5121,71929,Negative
350758751356,TWEET FROM: DHYANI1811,DHYANI1811,The signature perfume by axe left her wanting for more! @axeangelsclub #Febthe15th here I come!,http://twitter.com/Dhyani1811/statuses/566855845078528003,TWITTER,Feb 15 2015 07:05 AM,652785,542,222,3,593,4,1,18515,9937,92029,Neutral
350758728622,TWEET FROM: NYKHILCHOPRA,NYKHILCHOPRA,Last night The signature perfume by axe left her wanting for more! @axeangelsclub #Febthe15th here I come!,http://twitter.com/NykhilChopra/statuses/566855819573354496,TWITTER,Feb 15 2015 07:05 AM,1398949,633,258,7,641,3,3,70239,12169,36350,Positive
350758717477,TWEET FROM: THEKUMARAKSHAY,THEKUMARAKSHAY,@iam_bajaj Thinking of meeting her again? Leave an impression. Be a part of @axeangelsclub & participate in #Febthe15th.,http://twitter.com/theKumarAkshay/statuses/566855797619970049,TWITTER,Feb 15 2015 07:05 AM,830034,688,196,3,729,4,14,58754,15132,61221,Positive
350758703968,TWEET FROM: MAINIMANISH,MAINIMANISH,Whoa! Another date with her? I surely left an impression! Guys participate in #Febthe15th contest from @axeangelsclub & win big.,http://twitter.com/mainimanish/statuses/566855776476479488,TWITTER,Feb 15 2015 07:05 AM,1309079,418,290,9,589,3,7,66129,25439,53169,Positive
350758687326,TWEET FROM: COOL8769,COOL8769,Let the Axe Signature perfume work its magic again!  #Febthe15th is gonna be a romantic affair  @axeangelsclub,http://twitter.com/COOL8769/statuses/566855769899823104,TWITTER,Feb 15 2015 07:05 AM,176117,621,254,4,927,5,3,38034,10551,21209,Positive
350758681727,TWEET FROM: PROMISINGACE,PROMISINGACE,"an unforgettable experience is all she wants,here is  #FebThe15th to fulfil this wish @axeangelsclub",http://twitter.com/promisingace/statuses/566855732671172608,TWITTER,Feb 15 2015 07:05 AM,396682,601,153,7,854,0,9,95413,6845,53348,Positive
350758665716,TWEET FROM: MAINIMANISH,MAINIMANISH,"She was left ecstatic yesterday, axe signature you’re a wonder spray! #Febthe15th @axeangelsclub http://t.co/wFI0Tjxqzm",http://twitter.com/mainimanish/statuses/566855730523676672,TWITTER,Feb 15 2015 07:05 AM,394012,453,154,4,628,5,7,62061,26135,53168,Negative
350758640878,TWEET FROM: SHREY_RCBIAN,SHREY_RCBIAN,Unbelievable #Febthe15th I’m so excited for this one! Don’t fade away.. @axeangelsclub http://t.co/FUKgl3BYqf,http://twitter.com/shrey_RCBian/statuses/566855711838445568,TWITTER,Feb 15 2015 07:05 AM,1347762,402,218,5,605,5,8,22803,7315,34765,Positive
350758637988,TWEET FROM: SANDEIEPCHANDA,SANDEIEPCHANDA,@Sohini_Dutt Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/fjy7WUq5wH,http://twitter.com/sandeiepchanda/statuses/566855690841362433,TWITTER,Feb 15 2015 07:05 AM,1042179,798,279,1,580,5,8,3250,35434,100646,Neutral
350758604001,TWEET FROM: SANDEIEPCHANDA,SANDEIEPCHANDA,@DeepuD_84 Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/fjy7WUq5wH,http://twitter.com/sandeiepchanda/statuses/566855662244614144,TWITTER,Feb 15 2015 07:04 AM,460443,372,295,9,525,0,8,52981,2474,100645,Positive
350758608001,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,"She was left ecstatic yesterday, axe signature you’re a wonder spray! #Febthe15th @axeangelsclub http://t.co/pL9gEbXEyv",http://twitter.com/SmilingTwwitter/statuses/566855657958031360,TWITTER,Feb 15 2015 07:04 AM,1227968,374,239,0,525,3,3,70394,19417,30912,Neutral
350758604641,TWEET FROM: UJWALADIGA,UJWALADIGA,Whoa!Another date with her?You surely left an impression! Participate #Febthe15th contest from @axeangelsclub & win  http://t.co/1xIDirSHCW,http://twitter.com/UjwalAdiga/statuses/566855654208311296,TWITTER,Feb 15 2015 07:04 AM,96407,335,252,2,682,3,6,64963,36421,77112,Neutral
350758599556,TWEET FROM: SHALEENSOMANI,SHALEENSOMANI,Thinking of meeting her again? Leave an impression. Be a part of @axeangelsclub . .& participate in #Febthe15th.,http://twitter.com/shaleensomani/statuses/566855651960164352,TWITTER,Feb 15 2015 07:04 AM,1111277,570,234,7,785,2,0,52677,18978,26288,Negative
350758584078,TWEET FROM: SANDEIEPCHANDA,SANDEIEPCHANDA,@JatinKiDuniya Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/fjy7WUq5wH,http://twitter.com/sandeiepchanda/statuses/566855634331512832,TWITTER,Feb 15 2015 07:04 AM,137487,632,160,10,692,3,2,2161,33777,100644,Positive
350758566291,TWEET FROM: SANDEIEPCHANDA,SANDEIEPCHANDA,@mainimanish Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/fjy7WUq5wH,http://twitter.com/sandeiepchanda/statuses/566855608771411968,TWITTER,Feb 15 2015 07:04 AM,431390,567,280,3,656,2,2,79515,12934,100643,Negative
350758562235,TWEET FROM: PROMISINGACE,PROMISINGACE,"all credit goes to AXE Signature,otherwise I wouldn't have made it to #Febthe15th @axeangelsclub",http://twitter.com/promisingace/statuses/566855610193301504,TWITTER,Feb 15 2015 07:04 AM,169142,403,199,0,649,1,5,14425,27051,53347,Neutral
350758525902,TWEET FROM: SHALEENSOMANI,SHALEENSOMANI,"She was mesmerized completely, axe signature you’re a true wonder! #Febthe15th @axeangelsclub http://t.co/BM6jUiTMGy",http://twitter.com/shaleensomani/statuses/566855557072445440,TWITTER,Feb 15 2015 07:04 AM,682128,380,276,6,939,1,15,36941,11619,26286,Negative
350758534193,TWEET FROM: SANDEIEPCHANDA,SANDEIEPCHANDA,@WeAreBangalore Did your impression last enough? It’s time you prove it to @axeangelsclub with  #Febthe15th. http://t.co/fjy7WUq5wH,http://twitter.com/sandeiepchanda/statuses/566855548218245122,TWITTER,Feb 15 2015 07:04 AM,738676,523,151,0,623,5,0,3736,20220,100642,Neutral
350758482927,TWEET FROM: KHAN_SUBHENDU,KHAN_SUBHENDU,I couldn’t have done it without axe signature range of body perfumes! Made it to #Febthe15th @axeangelsclub,http://twitter.com/khan_subhendu/statuses/566855481948266496,TWITTER,Feb 15 2015 07:04 AM,94068,384,171,6,544,4,12,10253,26139,31859,Negative
350758478401,TWEET FROM: _DEEPAKAGARWAL,_DEEPAKAGARWAL,@axeangelsclub It really worked for me ! This @axeangelsclub signature helped me gain my love #FebThe15th,http://twitter.com/_deepakagarwal/statuses/566855479477809152,TWITTER,Feb 15 2015 07:04 AM,342698,619,223,10,982,0,6,7849,29576,34378,Negative
350758458931,TWEET FROM: _DEEPAKAGARWAL,_DEEPAKAGARWAL,@axeangelsclub Did your impression last enough? It’s time you prove it to @axeangelsclub with #Febthe15th. http://t.co/i2oCcR3LF7,http://twitter.com/_deepakagarwal/statuses/566855461148708864,TWITTER,Feb 15 2015 07:04 AM,690212,412,170,8,564,3,15,21847,26417,34377,Positive
350758454100,TWEET FROM: _DEEPAKAGARWAL,_DEEPAKAGARWAL,@axeangelsclub I couldn’t have done it without axe signature range of body perfumes! Made it to #Febthe15th,http://twitter.com/_deepakagarwal/statuses/566855438147129345,TWITTER,Feb 15 2015 07:04 AM,696793,677,300,2,812,2,3,39559,29517,34376,Neutral
350758428350,TWEET FROM: BEING_ROYALS,BEING_ROYALS,Last night awesome  Was only possible due to axe signature Thanks @axeangelsclub! Excited for #Febthe15th,http://twitter.com/Being_royals/statuses/566855430022762496,TWITTER,Feb 15 2015 07:04 AM,182574,710,188,2,931,5,6,9558,32512,93782,Neutral
350758428284,TWEET FROM: SHALEENSOMANI,SHALEENSOMANI,"Can’t believe, axe signature worked wonders yesterday! She was awestruck #Febthe15th @axeangelsclub",http://twitter.com/shaleensomani/statuses/566855421361528833,TWITTER,Feb 15 2015 07:03 AM,666198,483,273,0,601,3,10,6728,35653,26284,Negative
350758432548,TWEET FROM: SUNNYSAUBHAGYA,SUNNYSAUBHAGYA,I couldnt have done it without Axe Signature of body perfumes ! Made it to#Febthe15th @axeangelsclub,http://twitter.com/sunnysaubhagya/statuses/566855417691508736,TWITTER,Feb 15 2015 07:03 AM,909340,590,249,8,995,0,2,56216,28165,71865,Neutral
